1.286899999999999988e-01,0.000000000000000000e+00,2.309700000000000086e-01,5.437000000000000166e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.018899999999999945e-01,2.726999999999999910e-02,3.787300000000000111e+00,5.779999999999999721e-02,1.363000000000000078e+01,7.500000000000000000e-01
9.549000000000000543e-02,3.441999999999999921e-02,1.693099999999999883e-01,4.494000000000000078e-02,1.034100000000000019e-01,3.769999999999999740e-02,1.861800000000000122e-01,4.678999999999999826e-02,3.781200000000000117e+00,2.529999999999999957e-02,1.223000000000000043e+01,7.149999999999999689e-01
8.659000000000000030e-02,0.000000000000000000e+00,1.600399999999999878e-01,4.136999999999999705e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.467400000000000093e-01,3.767000000000000209e-02,3.628000000000000114e+00,5.899999999999999689e-02,1.250000000000000000e+01,8.599999999999999867e-01
7.130999999999999839e-02,2.682000000000000009e-02,1.372700000000000031e-01,3.098000000000000059e-02,8.939999999999999336e-02,3.357000000000000262e-02,1.636400000000000077e-01,4.043000000000000066e-02,3.600000000000000089e+00,5.430000000000000104e-02,1.102999999999999936e+01,8.070000000000000506e-01
6.957000000000000683e-02,2.510000000000000078e-02,1.350300000000000111e-01,3.100999999999999937e-02,8.094999999999999418e-02,2.927000000000000088e-02,1.461800000000000044e-01,3.617000000000000076e-02,3.777899999999999814e+00,1.299999999999999940e-02,9.630000000000000782e+00,7.800000000000000266e-01
8.334999999999999354e-02,2.937999999999999987e-02,1.600199999999999956e-01,4.161000000000000115e-02,1.225099999999999939e-01,4.537999999999999673e-02,2.180499999999999938e-01,5.709999999999999798e-02,3.603899999999999881e+00,2.910000000000000087e-02,1.025000000000000000e+01,8.030000000000000471e-01
9.092999999999999694e-02,3.443999999999999839e-02,1.685699999999999976e-01,3.919000000000000261e-02,8.609999999999999598e-02,3.164999999999999758e-02,1.558199999999999863e-01,4.025999999999999718e-02,3.697799999999999976e+00,2.620000000000000107e-02,1.300999999999999979e+01,7.219999999999999751e-01
9.091000000000000469e-02,0.000000000000000000e+00,1.575100000000000111e-01,4.186000000000000137e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.276899999999999979e-01,2.921999999999999945e-02,4.123800000000000132e+00,2.549999999999999836e-02,1.102999999999999936e+01,8.409999999999999698e-01
9.857000000000000484e-02,3.429000000000000103e-02,1.677599999999999925e-01,3.538999999999999785e-02,4.071999999999999925e-02,1.289000000000000042e-02,7.767999999999999905e-02,1.688999999999999876e-02,3.592699999999999783e+00,3.450000000000000289e-02,1.231000000000000050e+01,8.189999999999999503e-01
6.690000000000000113e-02,2.403999999999999887e-02,1.337099999999999955e-01,3.348000000000000281e-02,1.071899999999999936e-01,3.903000000000000219e-02,2.004499999999999893e-01,5.233000000000000151e-02,2.866099999999999870e+00,1.385000000000000120e-01,1.217999999999999972e+01,1.000000000000000000e+00
7.760999999999999843e-02,0.000000000000000000e+00,1.426300000000000068e-01,3.806999999999999967e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.766999999999999960e-01,4.578000000000000125e-02,3.522899999999999920e+00,2.639999999999999986e-02,1.085999999999999943e+01,7.750000000000000222e-01
8.301000000000000045e-02,2.954999999999999988e-02,1.569399999999999962e-01,4.121999999999999970e-02,1.205200000000000021e-01,4.535000000000000142e-02,2.161399999999999988e-01,5.315999999999999892e-02,3.573999999999999844e+00,4.299999999999999656e-02,9.330000000000000071e+00,7.980000000000000426e-01
1.089399999999999952e-01,3.928999999999999854e-02,1.920600000000000085e-01,5.319000000000000117e-02,9.833999999999999686e-02,3.549000000000000071e-02,1.817699999999999871e-01,4.567999999999999838e-02,3.699399999999999800e+00,5.220000000000000334e-02,1.165000000000000036e+01,8.000000000000000444e-01
6.303000000000000269e-02,2.193000000000000158e-02,1.209599999999999981e-01,3.237000000000000294e-02,8.580000000000000127e-02,3.160999999999999921e-02,1.677299999999999902e-01,4.352000000000000313e-02,3.625199999999999978e+00,2.500000000000000139e-02,8.789999999999999147e+00,8.030000000000000471e-01
9.143999999999999351e-02,3.352999999999999731e-02,1.681799999999999962e-01,4.286999999999999839e-02,1.137399999999999939e-01,4.429999999999999910e-02,2.101800000000000057e-01,5.109000000000000347e-02,3.613500000000000156e+00,3.350000000000000200e-02,1.258999999999999986e+01,7.690000000000000169e-01
9.210999999999999743e-02,0.000000000000000000e+00,1.710599999999999898e-01,4.578000000000000125e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.437499999999999889e-01,3.062000000000000138e-02,3.533900000000000041e+00,4.669999999999999846e-02,1.363000000000000078e+01,8.729999999999999982e-01
