8.659000000000000030e-02,0.000000000000000000e+00,1.600399999999999878e-01,4.136999999999999705e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.467400000000000093e-01,3.767000000000000209e-02,3.628000000000000114e+00,5.899999999999999689e-02,1.250000000000000000e+01,8.599999999999999867e-01
1.017600000000000032e-01,3.649000000000000160e-02,1.814900000000000124e-01,4.943999999999999784e-02,1.105700000000000016e-01,4.075999999999999762e-02,2.009700000000000097e-01,5.011000000000000176e-02,3.491499999999999826e+00,2.110000000000000070e-02,1.051999999999999957e+01,8.329999999999999627e-01
9.091000000000000469e-02,0.000000000000000000e+00,1.575100000000000111e-01,4.186000000000000137e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.276899999999999979e-01,2.921999999999999945e-02,4.123800000000000132e+00,2.549999999999999836e-02,1.102999999999999936e+01,8.409999999999999698e-01
7.760999999999999843e-02,0.000000000000000000e+00,1.426300000000000068e-01,3.806999999999999967e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.766999999999999960e-01,4.578000000000000125e-02,3.522899999999999920e+00,2.639999999999999986e-02,1.085999999999999943e+01,7.750000000000000222e-01
6.690000000000000113e-02,2.403999999999999887e-02,1.337099999999999955e-01,3.348000000000000281e-02,1.071899999999999936e-01,3.903000000000000219e-02,2.004499999999999893e-01,5.233000000000000151e-02,2.866099999999999870e+00,1.385000000000000120e-01,1.217999999999999972e+01,1.000000000000000000e+00
8.694999999999999951e-02,0.000000000000000000e+00,1.584599999999999898e-01,3.849999999999999950e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.080299999999999927e-01,5.245999999999999969e-02,3.637300000000000200e+00,2.699999999999999969e-02,1.219999999999999929e+01,6.860000000000000542e-01
7.448000000000000453e-02,0.000000000000000000e+00,1.445599999999999941e-01,3.493999999999999884e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.922500000000000042e-01,5.301000000000000156e-02,3.585199999999999942e+00,4.229999999999999732e-02,1.085999999999999943e+01,9.320000000000000506e-01
9.592000000000000526e-02,0.000000000000000000e+00,1.784300000000000053e-01,4.945000000000000090e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.115599999999999981e-01,5.557000000000000134e-02,3.434200000000000141e+00,5.099999999999999672e-02,1.198000000000000043e+01,9.110000000000000320e-01
1.058899999999999980e-01,3.812000000000000111e-02,1.896899999999999975e-01,4.809999999999999692e-02,7.018000000000000627e-02,2.429999999999999868e-02,1.345800000000000052e-01,3.268000000000000071e-02,3.801499999999999879e+00,2.259999999999999856e-02,7.440000000000000391e+00,8.659999999999999920e-01
9.092999999999999694e-02,3.443999999999999839e-02,1.685699999999999976e-01,3.919000000000000261e-02,8.609999999999999598e-02,3.164999999999999758e-02,1.558199999999999863e-01,4.025999999999999718e-02,3.697799999999999976e+00,2.620000000000000107e-02,1.300999999999999979e+01,7.219999999999999751e-01
8.334999999999999354e-02,2.937999999999999987e-02,1.600199999999999956e-01,4.161000000000000115e-02,1.225099999999999939e-01,4.537999999999999673e-02,2.180499999999999938e-01,5.709999999999999798e-02,3.603899999999999881e+00,2.910000000000000087e-02,1.025000000000000000e+01,8.030000000000000471e-01
