9.549000000000000543e-02,3.441999999999999921e-02,1.693099999999999883e-01,4.494000000000000078e-02,1.034100000000000019e-01,3.769999999999999740e-02,1.861800000000000122e-01,4.678999999999999826e-02,3.781200000000000117e+00,2.529999999999999957e-02,1.223000000000000043e+01,7.149999999999999689e-01
7.982000000000000206e-02,2.996000000000000052e-02,1.520700000000000107e-01,3.525999999999999968e-02,6.610000000000000597e-02,2.474000000000000157e-02,1.308199999999999918e-01,2.997999999999999970e-02,3.525399999999999867e+00,5.999999999999999778e-02,1.302999999999999936e+01,8.509999999999999787e-01
9.143999999999999351e-02,3.352999999999999731e-02,1.681799999999999962e-01,4.286999999999999839e-02,1.137399999999999939e-01,4.429999999999999910e-02,2.101800000000000057e-01,5.109000000000000347e-02,3.613500000000000156e+00,3.350000000000000200e-02,1.258999999999999986e+01,7.690000000000000169e-01
1.015899999999999997e-01,3.733999999999999819e-02,1.816699999999999982e-01,4.871999999999999942e-02,1.398800000000000043e-01,5.099999999999999672e-02,2.403700000000000003e-01,6.916999999999999538e-02,3.892900000000000027e+00,1.930000000000000118e-02,1.158000000000000007e+01,7.009999999999999565e-01
1.058899999999999980e-01,3.812000000000000111e-02,1.896899999999999975e-01,4.809999999999999692e-02,7.018000000000000627e-02,2.429999999999999868e-02,1.345800000000000052e-01,3.268000000000000071e-02,3.801499999999999879e+00,2.259999999999999856e-02,7.440000000000000391e+00,8.659999999999999920e-01
1.039700000000000069e-01,3.660999999999999671e-02,1.816099999999999937e-01,4.966999999999999887e-02,1.243200000000000000e-01,4.705999999999999767e-02,2.139699999999999935e-01,5.691000000000000225e-02,3.960199999999999942e+00,2.529999999999999957e-02,1.176999999999999957e+01,8.389999999999999680e-01
9.694999999999999452e-02,3.500999999999999945e-02,1.789100000000000135e-01,4.392000000000000071e-02,9.923999999999999488e-02,3.586999999999999911e-02,1.844399999999999928e-01,4.685999999999999888e-02,3.859399999999999942e+00,3.710000000000000103e-02,1.108000000000000007e+01,6.879999999999999449e-01
9.210999999999999743e-02,0.000000000000000000e+00,1.710599999999999898e-01,4.578000000000000125e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.437499999999999889e-01,3.062000000000000138e-02,3.533900000000000041e+00,4.669999999999999846e-02,1.363000000000000078e+01,8.729999999999999982e-01
6.546000000000000429e-02,2.385999999999999927e-02,1.289200000000000068e-01,2.847999999999999837e-02,9.397999999999999410e-02,3.441999999999999921e-02,1.847499999999999976e-01,4.424999999999999767e-02,3.436999999999999833e+00,5.349999999999999895e-02,1.222000000000000064e+01,8.960000000000000187e-01
7.599000000000000199e-02,2.745999999999999830e-02,1.460700000000000054e-01,3.697999999999999898e-02,9.571999999999999953e-02,3.355999999999999955e-02,1.783899999999999930e-01,5.333999999999999853e-02,3.932799999999999851e+00,5.179999999999999882e-02,1.197000000000000064e+01,6.860000000000000542e-01
7.316000000000000281e-02,0.000000000000000000e+00,1.347399999999999987e-01,3.595000000000000279e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.671700000000000130e-01,4.633999999999999925e-02,3.859500000000000153e+00,2.819999999999999937e-02,9.339999999999999858e+00,9.130000000000000338e-01
4.522999999999999937e-02,1.645999999999999894e-02,8.823999999999999899e-02,2.404999999999999846e-02,1.390299999999999869e-01,5.075999999999999956e-02,2.473899999999999988e-01,6.411000000000000032e-02,3.585700000000000109e+00,4.859999999999999737e-02,1.116000000000000014e+01,8.279999999999999583e-01
