8.659000000000000030e-02,0.000000000000000000e+00,1.600399999999999878e-01,4.136999999999999705e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.467400000000000093e-01,3.767000000000000209e-02,3.628000000000000114e+00,5.899999999999999689e-02,1.250000000000000000e+01,8.599999999999999867e-01
1.017600000000000032e-01,3.649000000000000160e-02,1.814900000000000124e-01,4.943999999999999784e-02,1.105700000000000016e-01,4.075999999999999762e-02,2.009700000000000097e-01,5.011000000000000176e-02,3.491499999999999826e+00,2.110000000000000070e-02,1.051999999999999957e+01,8.329999999999999627e-01
6.957000000000000683e-02,2.510000000000000078e-02,1.350300000000000111e-01,3.100999999999999937e-02,8.094999999999999418e-02,2.927000000000000088e-02,1.461800000000000044e-01,3.617000000000000076e-02,3.777899999999999814e+00,1.299999999999999940e-02,9.630000000000000782e+00,7.800000000000000266e-01
9.694999999999999452e-02,3.500999999999999945e-02,1.789100000000000135e-01,4.392000000000000071e-02,9.923999999999999488e-02,3.586999999999999911e-02,1.844399999999999928e-01,4.685999999999999888e-02,3.859399999999999942e+00,3.710000000000000103e-02,1.108000000000000007e+01,6.879999999999999449e-01
6.690000000000000113e-02,2.403999999999999887e-02,1.337099999999999955e-01,3.348000000000000281e-02,1.071899999999999936e-01,3.903000000000000219e-02,2.004499999999999893e-01,5.233000000000000151e-02,2.866099999999999870e+00,1.385000000000000120e-01,1.217999999999999972e+01,1.000000000000000000e+00
9.143999999999999351e-02,3.352999999999999731e-02,1.681799999999999962e-01,4.286999999999999839e-02,1.137399999999999939e-01,4.429999999999999910e-02,2.101800000000000057e-01,5.109000000000000347e-02,3.613500000000000156e+00,3.350000000000000200e-02,1.258999999999999986e+01,7.690000000000000169e-01
9.210999999999999743e-02,0.000000000000000000e+00,1.710599999999999898e-01,4.578000000000000125e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.437499999999999889e-01,3.062000000000000138e-02,3.533900000000000041e+00,4.669999999999999846e-02,1.363000000000000078e+01,8.729999999999999982e-01
6.546000000000000429e-02,2.385999999999999927e-02,1.289200000000000068e-01,2.847999999999999837e-02,9.397999999999999410e-02,3.441999999999999921e-02,1.847499999999999976e-01,4.424999999999999767e-02,3.436999999999999833e+00,5.349999999999999895e-02,1.222000000000000064e+01,8.960000000000000187e-01
6.303000000000000269e-02,2.193000000000000158e-02,1.209599999999999981e-01,3.237000000000000294e-02,8.580000000000000127e-02,3.160999999999999921e-02,1.677299999999999902e-01,4.352000000000000313e-02,3.625199999999999978e+00,2.500000000000000139e-02,8.789999999999999147e+00,8.030000000000000471e-01
9.857000000000000484e-02,3.429000000000000103e-02,1.677599999999999925e-01,3.538999999999999785e-02,4.071999999999999925e-02,1.289000000000000042e-02,7.767999999999999905e-02,1.688999999999999876e-02,3.592699999999999783e+00,3.450000000000000289e-02,1.231000000000000050e+01,8.189999999999999503e-01
4.522999999999999937e-02,1.645999999999999894e-02,8.823999999999999899e-02,2.404999999999999846e-02,1.390299999999999869e-01,5.075999999999999956e-02,2.473899999999999988e-01,6.411000000000000032e-02,3.585700000000000109e+00,4.859999999999999737e-02,1.116000000000000014e+01,8.279999999999999583e-01
