1.178229283051668297e+00,1.338326385465566428e-05,1.408158832151521489e+00,3.346340306683140420e-03
1.627486586863974072e+00,1.161865873178851710e-05,1.569054859143820035e+00,3.471503781768725625e-03
1.649961988896379683e+00,8.494378765295122676e-06,1.910916005265574480e+00,2.708207782666358174e-03
1.862738588490727265e+00,1.009740462915572091e-05,1.361502770448204558e+00,3.716820356296473681e-03
1.030864169262808216e+00,1.428888973901222930e-05,1.664717049648453351e+00,2.974608064943950071e-03
1.228226440014546839e+00,1.455791534973291016e-05,1.488933210332086254e+00,3.465382736494469935e-03
1.503283032887333448e+00,1.289075640592851374e-05,1.723206207310487681e+00,3.353443190713976084e-03
1.562404958889762385e+00,7.544800199857983961e-06,1.011995513253740153e+00,3.412961447044935738e-03
1.206612372512079201e+00,1.460376501043750413e-05,1.344393412727689086e+00,3.620371331769404750e-03
1.095295262078308518e+00,1.492427597693050516e-05,1.400941053290587046e+00,3.415877669106356148e-03
1.303477534589234654e+00,1.260549840039719659e-05,1.849218959826825159e+00,2.980832806142638420e-03
1.653537397679779586e+00,1.338867837627443332e-05,1.072156797420648955e+00,4.544087795391104148e-03
1.193560244713565588e+00,6.573007846846791843e-06,1.490900161644167499e+00,2.293928973885348433e-03
1.960073245956400090e+00,9.564956833060459849e-06,1.751629032468819736e+00,3.271572810514546473e-03
1.010552212654585391e+00,1.032076715758559338e-05,1.670371999475460001e+00,2.498784297386264040e-03
1.058869798593137013e+00,9.825982291171468113e-06,1.185746323546094549e+00,2.962193167393842395e-03
1.431091958237075135e+00,5.076859279229046846e-06,1.976844090988892466e+00,1.917101575425279956e-03
1.551623566769553708e+00,7.907936217587893069e-06,1.343693550828251482e+00,3.021862130213890611e-03
1.450459658046059586e+00,1.289843744789037820e-05,1.192722776237774340e+00,3.960514628280500590e-03
1.954523254906070262e+00,9.123995787919150476e-06,1.413731819917658949e+00,3.551644121528029462e-03
1.337769378813579380e+00,1.090281234469406041e-05,1.036774096816723834e+00,3.750747470055752156e-03
1.754140672349345120e+00,7.795147757840838212e-06,1.531452212321888329e+00,2.988083024603222122e-03
1.790523576958253038e+00,6.482111302960647037e-06,1.752293676312139059e+00,2.573622336388622922e-03
1.639505531832109231e+00,9.380478082577393690e-06,1.067843137242039386e+00,3.795029876635778402e-03
1.506358091934263399e+00,7.690492906370371713e-06,1.466479181139535903e+00,2.810627229322965569e-03
1.034710588730059388e+00,9.490623202965560299e-06,1.386111385665463658e+00,2.661691679435979584e-03
1.908807559864530434e+00,1.196972240696959872e-05,1.361398521035642517e+00,4.096665224563504279e-03
1.652947071537042234e+00,1.074037818278353296e-05,1.429464933799546644e+00,3.524134762920184440e-03
1.623550309249439438e+00,1.454302286763577316e-05,1.211558796163557883e+00,4.414565565324222833e-03
1.993425360578942040e+00,1.011539480207913506e-05,1.040636484851535482e+00,4.401917353490864167e-03
1.059318228212194679e+00,1.017361852472640376e-05,1.601400367250723100e+00,2.594185248138464357e-03
1.926661188966626526e+00,1.008024205764011641e-05,1.931292909631908916e+00,3.171130260721290780e-03
1.106589634419579138e+00,9.168093722193537112e-06,1.212148521247967903e+00,2.893043095384347646e-03
1.834709316895624553e+00,9.528042278245211304e-06,1.047032887087610220e+00,4.086065361990554555e-03
1.307706475736651219e+00,7.019630138596133685e-06,1.851743900907314888e+00,2.226495341041398457e-03
1.892016358510427487e+00,9.004133006643520986e-06,1.431709325435945646e+00,3.449498555891262769e-03
1.858314143445253919e+00,1.300523479815692538e-05,1.792997610538817010e+00,3.671375533923239547e-03
1.409048895162626991e+00,1.123947298128355090e-05,1.253345567810471684e+00,3.554680656569502925e-03
1.465428842695155165e+00,1.071381170663036248e-05,1.137163525631340821e+00,3.715719414439473765e-03
1.172740512398017021e+00,1.237078248519608907e-05,1.024095090121001084e+00,3.763824868989360320e-03
1.751817135834092154e+00,9.179164171656283540e-06,1.639721346619623210e+00,3.131561380228607434e-03
1.535237119591031929e+00,1.104416657061956959e-05,1.887938243224194235e+00,2.996817618798819621e-03
1.337377124728799993e+00,1.044762703824485072e-05,1.269338369347962070e+00,3.317776078909611195e-03
1.486363512229993411e+00,7.116664318831580877e-06,1.933048939035759473e+00,2.339264520023445933e-03
1.327539362062462258e+00,9.378418801931025347e-06,1.696709181977734016e+00,2.708849081242328555e-03
1.914947915633901321e+00,5.350212372666334162e-06,1.838673297037120680e+00,2.360541876545191320e-03
1.348690179179586668e+00,1.419639160424615600e-05,1.101051982635071091e+00,4.170049126000153344e-03
1.541235577406657065e+00,9.685033841661540210e-06,1.307647829573802989e+00,3.378622620588034916e-03
1.514587401549182477e+00,6.913788228322867628e-06,1.420976912821883653e+00,2.714636570896824478e-03
1.686626409102527369e+00,9.158360343106664410e-06,1.727913255801730052e+00,2.989904683767081409e-03
1.597160644532426232e+00,8.303286983726643818e-06,1.948809754596481092e+00,2.608642719163452740e-03
1.556895214902226598e+00,7.032066180016122964e-06,1.454380232010074714e+00,2.743671961527684340e-03
1.280358789894644467e+00,1.338445999632649358e-05,1.194171560930720188e+00,3.788200076660374910e-03
1.492285878602155780e+00,7.179518581581512680e-06,1.157503202272587739e+00,3.042373825101205367e-03
1.790830368410509577e+00,1.243326416001503192e-05,1.114599899048365428e+00,4.469514040978896444e-03
1.027089741720659255e+00,1.080650614796982409e-05,1.365976754876032651e+00,2.850527228570582869e-03
1.721662958361331430e+00,5.995603815196891752e-06,1.843540531950981443e+00,2.366269392986949677e-03
1.353591451936929202e+00,1.123682862177662766e-05,1.349599261393993110e+00,3.357092163318995369e-03
1.488413931774808407e+00,6.646045390739735992e-06,1.091197299638967166e+00,3.010869092006626061e-03
1.192528230421993518e+00,6.781692703120245762e-06,1.001161406639808238e+00,2.842178421743094333e-03
1.496704308855632881e+00,1.456840360817098005e-05,1.775632901927930885e+00,3.504268663074235762e-03
1.632065215000880309e+00,7.941645584757782450e-06,1.831338525658780858e+00,2.660355589065076763e-03
1.260832101456710319e+00,5.643561815187166043e-06,1.718187442359241146e+00,2.035026184810766192e-03
1.807013209007062970e+00,1.319485852269989800e-05,1.085127468890402014e+00,4.687514821474547504e-03
1.014493204919565184e+00,1.078719337031820499e-05,1.962708842161003719e+00,2.361298350280391454e-03
1.672432129615606389e+00,1.416024266680504293e-05,1.653397016644243323e+00,3.784609056876022965e-03
1.377378979059525665e+00,5.120924039249991636e-06,1.066637498445160315e+00,2.571535170459663538e-03
1.784042502679617392e+00,6.145648649682787171e-06,1.929788720465583474e+00,2.383590140927487663e-03
1.177517417398918687e+00,1.457116995291717044e-05,1.080023356841106619e+00,3.985789032979297243e-03
1.247325019807362434e+00,6.466331988145770796e-06,1.560053847718857689e+00,2.273783032869374464e-03
1.065554309013270196e+00,5.938736949360387620e-06,1.118166983068073161e+00,2.378929145780915664e-03
1.410023691503935472e+00,1.232894040446295968e-05,1.283553848887874826e+00,3.680179780313267129e-03
1.714772383131031308e+00,9.180335882958546892e-06,1.835573572071717230e+00,2.928509435681366131e-03
1.319836791462678072e+00,1.034449614341723139e-05,1.112886055273184072e+00,3.502591068834035905e-03
1.574296370992541272e+00,8.068200016920643660e-06,1.836546519739212568e+00,2.629847761683295256e-03
1.603190535416086693e+00,1.099282641562997887e-05,1.193909107487558074e+00,3.842037705527331405e-03
1.145137955021259701e+00,1.246964981029871640e-05,1.219071416620119752e+00,3.422484256241684064e-03
1.619857937416838478e+00,1.056102763943020313e-05,1.557953119717104817e+00,3.313708953051956209e-03
1.297263081025408660e+00,1.426229393265076464e-05,1.323505949341091892e+00,3.738916546341996064e-03
1.761558398164350336e+00,9.421703071217225580e-06,1.733686834418434852e+00,3.094054103361598956e-03
1.888725908554249822e+00,9.490983439965194061e-06,1.285311591360455363e+00,3.734529244034134800e-03
1.572510890006475925e+00,1.040252461198143288e-05,1.105827185503029497e+00,3.846117745691948753e-03
1.602824635494576100e+00,1.387082537002291537e-05,1.654938546278982514e+00,3.665246779019397209e-03
1.086141266685594076e+00,8.221996566546300512e-06,1.211101341826897215e+00,2.715448434889009433e-03
1.346446495079566485e+00,8.499618233993671583e-06,1.667548011264728514e+00,2.619721271355230589e-03
1.788181789768718666e+00,8.592974659176558317e-06,1.850684880624239081e+00,2.881451811521319913e-03
1.338891954732149170e+00,8.135705155879772516e-06,1.928061804257646283e+00,2.376894418980282815e-03
1.032039965455257224e+00,9.089287517581463432e-06,1.642588738264253223e+00,2.389729573170996501e-03
1.909178374839517911e+00,7.142666632059368015e-06,1.537715421916582503e+00,2.977936677300266257e-03
1.277055832505423094e+00,6.196548464534540817e-06,1.751748537213589252e+00,2.125416198098278430e-03
1.208134702334108690e+00,1.244523491889028638e-05,1.286226357958122346e+00,3.419011223475590475e-03
1.845618532456203997e+00,6.734219471099843002e-06,1.883948066953317735e+00,2.568503375831465534e-03
1.420500824094293790e+00,1.242343331436095787e-05,1.834130035330726161e+00,3.101890767598617423e-03
1.181328905231287862e+00,5.256532969438690265e-06,1.349731518756671633e+00,2.144921570987843099e-03
1.779869660125634745e+00,1.350106029224846670e-05,1.640320210391545075e+00,3.827486966209319320e-03
1.084414383946458837e+00,1.072325585996488526e-05,1.340799625682717267e+00,2.944957481891256716e-03
1.125782306934814514e+00,8.409275833864967179e-06,1.338934878473773571e+00,2.659051697928765945e-03
1.336324763326024900e+00,8.139323431181703092e-06,1.623728369050050357e+00,2.588174011716198701e-03
1.294066311692179783e+00,5.880810295436325578e-06,1.239943322717182994e+00,2.477398861235963635e-03
1.207185856152273029e+00,6.082757380468041184e-06,1.559036418928294143e+00,2.170247108178079490e-03
1.560850637647455574e+00,7.543919726670928526e-06,1.598809575544091643e+00,2.713818708023543660e-03
1.157265544161810045e+00,6.245155238825066402e-06,1.845723756394781256e+00,1.978813112547998104e-03
1.047175342887191940e+00,1.028096809841526512e-05,1.702903234563049484e+00,2.514384694489881986e-03
1.781176608830217667e+00,5.076847379092088003e-06,1.542747015017294832e+00,2.421046819102874118e-03
1.642652203687245294e+00,5.205917449049315611e-06,1.047808115624835335e+00,2.856804820222607830e-03
1.832691207020293644e+00,1.403794097881548445e-05,1.111608669914885716e+00,4.810834219722981940e-03
1.154866910449956929e+00,6.906152381693480272e-06,1.770053133921883237e+00,2.122711123285825341e-03
1.666726756914184371e+00,5.209262547965766660e-06,1.106909575141408641e+00,2.800684932076006120e-03
1.954133331072212654e+00,8.987867676086962345e-06,1.300959583520337581e+00,3.674290829239302419e-03
1.115521109741608008e+00,8.831623347159419599e-06,1.557743201973891267e+00,2.514845062463644861e-03
1.607823965206541139e+00,1.341368490461485304e-05,1.414975418966851306e+00,3.904081284978759558e-03
1.268515153633725800e+00,1.102375267172768110e-05,1.540731126791125671e+00,3.012653137729073925e-03
1.526260393562331341e+00,1.229695098277030661e-05,1.862416146148005325e+00,3.174495195470244859e-03
1.374751687196818395e+00,6.356421976590978195e-06,1.528449119761379649e+00,2.391073894246607389e-03
1.901682357203251961e+00,1.027416875475948847e-05,1.783110831084940617e+00,3.310191865181325108e-03
1.918234320817273186e+00,1.042964611149650375e-05,1.953755933485406437e+00,3.200003548144682731e-03
1.890967514561095131e+00,1.099373682334972777e-05,1.579596597560747107e+00,3.627785556262925169e-03
1.563161610338157370e+00,6.544016119988486676e-06,1.395453752983529583e+00,2.707487103014315135e-03
1.454023624468185893e+00,1.195764670931160691e-05,1.248357432915089493e+00,3.731978341643141673e-03
1.544764128511653123e+00,6.206782794884888193e-06,1.242493576081808770e+00,2.777904336808119466e-03
1.702969655428880902e+00,1.038462574662075622e-05,1.583064794187609703e+00,3.342331593560381436e-03
1.544862528170313887e+00,1.431034148352591497e-05,1.806880570187185509e+00,3.497882319942140390e-03
1.307659116164263668e+00,6.980357910411625938e-06,1.448848467915580418e+00,2.510005282789103381e-03
1.585667674592405652e+00,1.232466281327567240e-05,1.063814659334959778e+00,4.286083467534887968e-03
1.573265537806832981e+00,7.692613804169516216e-06,1.695881008230272435e+00,2.671408425758775573e-03
1.761693784356350267e+00,6.017153284055233443e-06,1.693582056726856688e+00,2.501829025034825460e-03
1.324588078816479886e+00,9.980176416348793522e-06,1.835692137529540968e+00,2.683549473494312252e-03
1.387963375331122240e+00,1.157760709497562570e-05,1.846050044234487819e+00,2.950371278967869448e-03
1.049444156117247395e+00,7.222983622927924818e-06,1.842886323207858945e+00,2.028096933260135903e-03
1.932031561149139876e+00,1.230828480626318130e-05,1.825390730821296659e+00,3.609341344999820230e-03
1.303576052279989295e+00,9.556665856832214251e-06,1.302871012234023684e+00,3.092222078613052639e-03
1.113448187862352334e+00,9.419825205739128422e-06,1.463444759962391650e+00,2.677122606938973567e-03
1.141264826858003234e+00,9.152651365416353247e-06,1.885614145600732261e+00,2.353641226474204907e-03
1.779142010265327034e+00,9.504282385130309824e-06,1.270820326890331753e+00,3.647731777440129611e-03
1.301879477949225539e+00,1.064120241263523547e-05,1.200445794388360632e+00,3.397108871161771005e-03
1.912501578317915785e+00,5.834542214846814231e-06,1.932474361542340091e+00,2.402964882446678718e-03
1.454053951549618251e+00,1.442518889796517311e-05,1.880147740524928945e+00,3.340065829374837605e-03
1.049121685296857454e+00,1.469747077027670613e-05,1.813359510753536519e+00,2.916031944947183787e-03
1.887612265060965466e+00,1.304948083290730367e-05,1.794049476635133367e+00,3.705406032647020568e-03
1.343677258507451455e+00,1.324186841862563273e-05,1.881221450475965451e+00,3.075403869219716594e-03
1.556939269388863067e+00,1.145290892795205990e-05,1.101083461861618096e+00,4.024237652006545062e-03
1.086837807410400369e+00,1.081678204752703250e-05,1.136221550603323749e+00,3.216621031464796283e-03
1.326987829433304400e+00,1.232685025754520796e-05,1.260865352536586492e+00,3.601846284919402435e-03
1.645097097284340837e+00,6.791744189991833034e-06,1.293010304674280686e+00,2.939581022536242108e-03
1.659403023277145728e+00,1.159432563176350154e-05,1.777064687782824892e+00,3.290387652350126261e-03
1.117150351954806720e+00,6.246363130645905724e-06,1.704866117779483048e+00,2.023132317575844063e-03
1.679527884233448676e+00,1.273235560483407478e-05,1.805420772954047237e+00,3.441587150426528297e-03
1.519985558981343798e+00,7.425380768185112058e-06,1.211236739542297158e+00,3.052562590635831460e-03
1.458868557057975135e+00,9.929546281012873241e-06,1.646368884373477615e+00,2.966259959751672403e-03
1.320231886849399849e+00,1.176268529719128670e-05,1.708298312106218741e+00,3.015063699714218108e-03
1.680296049873942099e+00,1.023105744928769166e-05,1.313406377164600292e+00,3.617875390953357792e-03
1.810854285005160991e+00,1.321740365344585558e-05,1.219654684314273707e+00,4.429925118634859237e-03
1.542065299705530634e+00,5.647505142106655793e-06,1.977560773455052878e+00,2.098528058481578633e-03
1.145072854766854720e+00,9.999642453863297347e-06,1.456417679598641435e+00,2.803921329981969718e-03
1.864276859946100595e+00,6.294614362672981285e-06,1.022215518587956229e+00,3.388196065167387114e-03
1.364834695102024487e+00,6.121158097299160899e-06,1.593807371244858828e+00,2.289490837291127852e-03
1.197561091257301147e+00,6.654885496731256590e-06,1.269272345610040986e+00,2.505772988937015906e-03
1.236945432945425472e+00,1.257622341686862318e-05,1.207569552296600346e+00,3.589172368425816613e-03
1.949430424035235365e+00,1.154359280490480530e-05,1.034523908529942915e+00,4.663952334124320080e-03
1.502856911727923350e+00,6.840337269883945749e-06,1.511592598860828307e+00,2.607835517272234782e-03
1.952060621503882931e+00,1.426421394605723500e-05,1.816553698053162247e+00,3.915132389288027148e-03
1.202721646440537251e+00,8.400207441209291517e-06,1.830159249649780495e+00,2.349541544752798555e-03
1.301906493180560842e+00,1.021245760161249110e-05,1.345525657563342747e+00,3.143467958598196530e-03
1.840573721987490252e+00,1.381598774991374428e-05,1.721311777836192380e+00,3.843596667813167517e-03
1.145761717656410550e+00,7.154731287875899798e-06,1.470427013410512629e+00,2.361141862278464971e-03
1.400924617900405122e+00,5.015647073717861978e-06,1.326376759444714892e+00,2.301640106312868861e-03
1.480434707072386225e+00,8.638714035505990551e-06,1.795421219632128640e+00,2.668922734762650684e-03
1.933776310291851708e+00,9.007529279445050338e-06,1.284929899185054403e+00,3.681851275116424307e-03
1.887767660860183661e+00,7.338162091565715644e-06,1.104717971105393826e+00,3.541132781684947026e-03
1.788113541168226295e+00,6.508758742448896856e-06,1.144212431851496348e+00,3.189284792381121784e-03
1.723612462168307990e+00,1.360274542488936917e-05,1.596576307544346207e+00,3.832112566413420005e-03
1.578732107669280627e+00,1.225195975071265505e-05,1.945381790536255151e+00,3.153222220187014251e-03
1.995769236717702233e+00,1.158817392022144037e-05,1.930122195391298368e+00,3.461547232356830539e-03
1.878352478727344455e+00,6.946766048976788023e-06,1.931155575287051285e+00,2.599388849083059724e-03
1.367011874184908216e+00,1.013525211444714945e-05,1.340727012055106693e+00,3.214646643828298223e-03
1.386506891895798566e+00,1.308577637391719256e-05,1.777523720453270339e+00,3.194869041256748372e-03
1.797268017802193363e+00,5.417147639937857640e-06,1.261334032501690183e+00,2.778284411994718945e-03
1.316123280734598833e+00,1.475402298163929805e-05,1.224516323010581109e+00,3.982183092683262357e-03
1.754466314200307853e+00,1.368244768866535354e-05,1.432430043799353347e+00,4.093715945924594236e-03
1.698186331483971134e+00,8.081833368627676172e-06,1.025964052604857901e+00,3.657476498929662558e-03
1.617295128043457986e+00,6.627687744138667439e-06,1.084768643688786227e+00,3.143453910736418184e-03
1.391306571366231370e+00,1.014729552897368481e-05,1.528894965588674326e+00,3.038769420153973003e-03
1.836892745197215682e+00,1.474315986250988506e-05,1.915728856012800296e+00,3.759846946834073667e-03
1.873766998575668419e+00,1.477169906763112559e-05,1.598158797892113681e+00,4.161626052928917192e-03
1.996875447054203168e+00,1.406967059532451304e-05,1.038742242191897258e+00,5.200721007984276598e-03
1.366746145781855493e+00,5.890054509237867805e-06,1.988131215132563856e+00,2.012245958736053400e-03
1.720716607876310977e+00,1.456765092443796828e-05,1.658572320787765619e+00,3.887605891637253754e-03
1.329809167134215597e+00,1.205972380458320874e-05,1.300774421344642606e+00,3.511254815927378724e-03
1.960586208248106921e+00,9.460757639354947760e-06,1.592625261406585446e+00,3.412707997313422451e-03
1.204528124087169694e+00,1.407834409237393436e-05,1.015546030549757006e+00,4.086339574908275964e-03
1.037963797372562169e+00,1.372198349453246325e-05,1.276334166356147826e+00,3.340545195606578997e-03
1.505191237830715512e+00,1.081230164856542229e-05,1.021718159969579265e+00,3.991070148516473633e-03
1.643002641192232494e+00,1.089404670613979096e-05,1.639675667951086657e+00,3.303959927223361001e-03
1.176638054665714694e+00,8.369371802349018932e-06,1.573774950044649845e+00,2.501477273990295944e-03
1.504007318364796397e+00,1.077529954876954514e-05,1.828808440750870901e+00,2.976840338586582944e-03
1.971853924721036488e+00,1.479406514767431132e-05,1.719542061497142171e+00,4.118838193606050128e-03
1.157825517755915357e+00,1.005620796175771834e-05,1.546973532682649921e+00,2.743451201866677937e-03
1.071238389115307665e+00,7.895225932146343435e-06,1.647998062815345666e+00,2.265410956719292150e-03
1.889755860627372108e+00,1.495838600073830509e-05,1.409077499794945565e+00,4.478966130543994908e-03
1.318453900945810719e+00,1.100148974107849834e-05,1.552067729823934261e+00,3.057052444204963818e-03
1.688917435432222280e+00,6.767686316683439053e-06,1.067182122928599153e+00,3.272691355034028967e-03
1.782342744802169587e+00,8.583127587324293603e-06,1.053396240105946013e+00,3.810855780959363729e-03
1.928289355757537571e+00,1.432593596043217350e-05,1.581770394124317303e+00,4.179033796642811147e-03
1.450730062779917118e+00,5.566549805405959301e-06,1.268827923901987287e+00,2.522812598135825302e-03
1.179925157052884810e+00,8.139361174481829958e-06,1.083281268291688360e+00,2.977500024424771779e-03
1.874067708548617039e+00,1.447034212728807697e-05,1.835546394065167508e+00,3.843698865327077781e-03
1.766434800262882465e+00,5.736444000294536423e-06,1.192118530666167242e+00,2.915482680254189839e-03
1.924371742099235449e+00,6.979374573175337116e-06,1.223428082911064863e+00,3.313321025021248676e-03
1.671038459938544385e+00,5.710560596392091348e-06,1.582095598953032312e+00,2.455931411087950312e-03
1.331137180479640580e+00,1.240875284172580054e-05,1.079086850703995459e+00,3.912436248564315003e-03
1.296978961842392586e+00,1.467944983388641092e-05,1.819321615817862670e+00,3.234942871782896506e-03
1.185939828225711867e+00,1.376265158658697424e-05,1.165734164823817087e+00,3.741817679330127454e-03
1.021666189251330570e+00,8.506426168782368381e-06,1.812758764834353054e+00,2.189566159219388537e-03
1.270287514775875870e+00,1.450076241244151906e-05,1.721429065157606519e+00,3.271160606511429141e-03
1.485212282752940371e+00,1.233945298664440372e-05,1.326460663712123456e+00,3.717021149448457556e-03
1.298192837354226192e+00,1.349152896430579494e-05,1.238447646968567906e+00,3.760636554323546193e-03
1.710383055805122954e+00,6.656432281457792527e-06,1.831255375167810673e+00,2.493405973360581559e-03
1.018324357100056421e+00,5.613470522636542851e-06,1.912334382161056556e+00,1.728927859173448860e-03
1.377172435356771585e+00,8.473821740038692211e-06,1.919768448182919585e+00,2.465524927494207492e-03
1.162290740729703842e+00,6.386500176161525341e-06,1.236077107842759926e+00,2.450564126227605319e-03
1.194519285379847862e+00,1.090029114502410912e-05,1.236222742720905154e+00,3.245392792996549657e-03
1.097773389087036255e+00,1.187446838559275066e-05,1.198646411303385007e+00,3.297751241541921688e-03
1.620957050281306877e+00,1.203775298767064257e-05,1.509446979916666542e+00,3.595419223897511080e-03
1.605248721625745834e+00,8.101270118253735568e-06,1.657961227005432026e+00,2.800660962039900823e-03
1.067906714368199506e+00,1.388905948384682227e-05,1.311327399087191203e+00,3.363159850386574206e-03
1.446435867205108972e+00,1.381750268161824780e-05,1.515532511650665271e+00,3.631463983957446909e-03
1.700587451816229834e+00,6.118618606532581394e-06,1.370796499075036756e+00,2.755114695964370249e-03
1.914319139001810610e+00,5.020118351754559591e-06,1.207501550296573356e+00,2.821111817376581628e-03
1.407367237666173665e+00,1.017935527748981774e-05,1.164634437850029069e+00,3.507268709030834496e-03
1.069752912325869332e+00,1.150297099168000412e-05,1.673122575240125531e+00,2.711957451284917071e-03
1.467963286458683569e+00,6.930650333877197189e-06,1.221428248638604330e+00,2.886094925567469528e-03
1.983875063294920249e+00,7.148419093716641272e-06,1.365684309765259119e+00,3.222456046562975109e-03
1.400908022491658134e+00,1.196517411732756230e-05,1.061410176745240630e+00,3.973952748793946332e-03
1.835503055319897880e+00,5.715050074577107770e-06,1.193494631319410804e+00,2.964676705529850978e-03
1.134885044073165705e+00,1.229883196853892875e-05,1.280794483732063727e+00,3.301171949392697150e-03
1.917020950496482357e+00,1.303655465760302138e-05,1.341955892339718570e+00,4.315446368929317343e-03
1.884625909749848116e+00,8.290166627042870891e-06,1.175617003582928977e+00,3.645535058600334315e-03
1.188151407396064396e+00,8.316645941737696050e-06,1.016536016542314069e+00,3.117802597918135823e-03
1.428433506097595007e+00,1.153651391150180324e-05,1.593991606378123205e+00,3.215320698779495015e-03
1.551064427704615500e+00,9.753948550650192703e-06,1.568172936542817641e+00,3.106048064032982618e-03
1.354505032102922613e+00,5.387483111214203536e-06,1.190155376095670015e+00,2.476175606448621953e-03
1.363883383292573193e+00,6.923306116496119916e-06,1.122482772595512213e+00,2.900384290736351001e-03
1.342427847560029530e+00,8.860134059442434189e-06,1.080204355006214811e+00,3.318277184217459548e-03
1.994071278900778843e+00,5.961293660115612666e-06,1.230353950645993510e+00,3.108318857418877323e-03
1.178359273448846833e+00,7.402915894161915582e-06,1.833127547783936162e+00,2.181443291836271652e-03
1.829927921916448597e+00,1.088520240038868373e-05,1.336428268755414317e+00,3.860667677446211459e-03
