7.628965305514151751e+00,1.419182407282448116e-04,-4.995424307236010983e-03,1.372650265444031598e-02,-3.940182547644620705e-04
3.027147129400505676e+00,5.624454985218055010e-04,-7.983678789438992951e-02,1.639949354065153020e-01,-8.288703305040869863e-04
8.099500295715182929e-01,8.239320533170320891e-04,-1.177531558625338759e-02,4.677467933220829516e-02,-1.680008041774168684e-04
1.694643421590926291e+00,2.368089456369360142e-03,2.072856053417945071e-03,1.876596684698765838e-01,4.432764240421269489e-05
6.679435059012972964e+00,3.754354745067767793e-04,-9.094500215025110718e-03,1.957873069172815644e-02,-1.164848226882508669e-03
2.683284499322176941e+00,3.851707958326153029e-03,-2.141710174180796317e-02,5.037297302079476458e-01,-4.394234088355244462e-04
2.403883515532227177e-01,1.359394830585986588e-03,-8.849223684695536191e-03,3.797113668793267172e-02,-7.615713685145129625e-05
2.284614294132678858e-01,2.709408288065240670e-04,-9.152668313808794143e-03,2.208121533375110093e-02,-2.565736756243838364e-05
5.409363863814363960e+00,7.657653768866042390e-03,1.172369703847274403e-02,4.119795107059296413e-01,1.178774931570838102e-03
1.321802298598401260e-01,9.501491201345343973e-03,-3.276299354843391094e-03,2.015871810709064099e-02,-2.041168876911092674e-04
1.242769940094706899e-01,1.090256585350138401e-04,-2.544758910792214307e-02,1.100124938364203248e-01,-3.134181138859122195e-06
8.248099149614395165e-01,1.935487477452553029e-03,-1.080918885394425467e-02,2.203631815759386769e-02,-7.830658948717965622e-04
8.449622415212795445e+00,2.751556855027554346e-04,4.539350388222537606e-03,4.809503101614782672e-01,2.194367138559865952e-05
8.838455280671994041e-01,1.400543219929940874e-04,6.304223928732953681e-03,2.743272006620250392e-01,2.844694568836124266e-06
6.230891432892361470e-01,6.490479030310045659e-03,9.278076704994654700e-02,1.999297434964870390e-01,1.876754583285931066e-03
1.482334895723350920e-01,4.191051062135904602e-04,-5.853780505257949462e-03,3.342414183143734008e-02,-1.088041481433494118e-05
2.961700055283782440e-01,7.722093926403329235e-03,5.056887370210655895e-03,1.719166959209962597e-02,6.727309032090525442e-04
7.581731615752003606e+00,9.372612492873209911e-03,9.369483241552832922e-03,3.277979313966112307e-01,2.031133638110142921e-03
1.651117161450687265e-01,1.792920150923353714e-04,9.064149160924556137e-02,1.929617810204292336e-02,1.390575535414073931e-04
8.967109417460948917e-01,1.754659393895190275e-04,5.397946540990902070e-03,1.408229341189952966e-01,6.031154934896164414e-06
1.779124028121313872e+00,2.835535228805202354e-03,-6.145589700576989563e-03,1.694843655460381501e-02,-1.829258966546249993e-03
2.408541906600889793e-01,3.767410773856202325e-03,1.701148624581363608e-03,7.054922594531919389e-01,2.187999345472571657e-06
3.762320994876494074e-01,1.458908115548253120e-03,-2.939632632057286379e-02,3.071563850274590390e-02,-5.253119716191806052e-04
1.940373599104259883e+00,8.007907587507577182e-03,8.957069502060301114e-02,3.624695800227516196e-02,3.839713220709620872e-02
1.287177647400438163e+00,5.566259714864168562e-04,5.761431383243935389e-02,5.249132561330130953e-01,7.864023613363866304e-05
1.644527676764505897e-01,1.429968510767051749e-04,-1.987726328933094727e-03,1.536526293752734328e-02,-3.042175431744044955e-06
1.213965533221360582e-01,2.191920984056868903e-04,7.570013500110175930e-02,3.221617904887914552e-01,6.252502506694074304e-06
3.572708540381718811e-01,6.629106640068331731e-03,1.244466316553416788e-03,2.767753954556696760e-02,1.064898609207686516e-04
1.050612741151983054e-01,1.305078984412748300e-04,7.681724439645609692e-02,4.333509154840666233e-01,2.430515893241031497e-06
1.282368855565670374e-01,2.210022544485825205e-03,5.651363684163959386e-03,3.350961671611051296e-01,4.779621015207042430e-06
9.750294257168174994e-01,2.021297711077524144e-04,-6.592749623688722374e-03,2.042188800049027017e-02,-6.362366743516290740e-05
3.750327430347027313e+00,1.812115512320315071e-04,1.277221409984426225e-03,5.005406460489707221e-02,1.734131010838302589e-05
5.448876174533319627e+00,3.571928428617815975e-03,5.398135862429811679e-03,2.925328590105454318e-01,3.591524572580770034e-04
5.624480744597765813e+00,1.308852185915034775e-03,1.336699461052498050e-03,1.578174922757311083e-02,6.235218424590388726e-04
2.452409064807668793e-01,1.810522906368478545e-04,4.702683991299002123e-03,2.139618399031946172e-01,9.759024513842973071e-07
1.356102568730749969e+00,3.031718982972889803e-03,1.947122042209055090e-02,1.677344679350007695e-01,4.772570356941918256e-04
5.553110265522851474e-01,5.275290813939769070e-03,-1.350228248159878255e-02,9.455741508302001330e-02,-4.183062000133834220e-04
3.717386979671964964e-01,9.571257842311435560e-03,9.165206196398738292e-02,8.036425925045600493e-01,4.057757447078976540e-04
1.921888523255048886e+00,6.069761040055886032e-04,-1.858254412873560583e-03,1.530824950990046507e-01,-1.416052736722696507e-05
3.299903427728225203e-01,6.926167954014897897e-03,6.798524421120510225e-03,5.892145141739178055e-02,2.637153896048703163e-04
2.178810101020673962e-01,8.904662672790820271e-03,-5.327674178078892903e-03,8.570806916410950160e-01,-1.206015245292348959e-05
1.110657388665220041e-01,4.182438726297273320e-03,1.412784400726560183e-02,3.521008918820557332e-01,1.863882209659921044e-05
4.858345164891409995e-01,1.178936555966513661e-04,-8.219864572032171968e-03,4.285485536890047409e-01,-1.098609700005246084e-06
1.454618344654453332e-01,3.531596354386476889e-04,-7.881971974846850582e-03,5.888675698796433933e-01,-6.876023764075430528e-07
7.341181935757036037e+00,9.042758329953553761e-04,-2.740550371104627514e-02,1.832549886798401084e-01,-9.927705699990122066e-04
1.891222556913834396e-01,1.656789108660838069e-04,-3.095353232958520870e-03,3.918905228076881991e-02,-2.474886722766771621e-06
3.912577799294206571e+00,2.005593151294431803e-03,3.342504842495898614e-03,2.163565744628640486e-01,1.212293489021947884e-04
1.028487535924509921e-01,1.953448840401390721e-04,1.233905272671448122e-03,2.150459167767218224e-02,1.152793964500654620e-06
3.348037747646882001e-01,3.143633559062933812e-03,-1.656782897054723605e-02,4.896257224044668344e-01,-3.561423659612287618e-05
1.994977562571043639e-01,4.570120694913055483e-03,8.373505072930133991e-03,6.206797861827859641e-01,1.230000735757554987e-05
2.160557479051583574e-01,1.045774053091013024e-04,-1.773595577854878954e-03,8.595027191538257005e-01,-4.662416094304949114e-08
8.212725885142939219e+00,7.759456916889709635e-04,2.057528830096502781e-02,1.262126603575857570e-02,1.038871092999186369e-02
4.624828902209057735e-01,4.705912351324222889e-04,3.677018019431443213e-02,1.009550351307057781e-02,7.926971165245971307e-04
8.091284392833203443e-01,7.254663392568890977e-04,1.972683153356198215e-03,5.306546560546798741e-01,2.182127332450818757e-06
1.075325034704008725e-01,7.475322674358757594e-03,1.894773747649346066e-03,1.239694017987446606e-01,1.228605779386483301e-05
3.571782229407958198e-01,1.203789572466675033e-04,2.839964559929250912e-03,1.613647300763871098e-02,7.567280873366536487e-06
4.994646330011611179e-01,1.550790669094618927e-03,1.585329255289398553e-02,1.311049479282614186e-02,9.366089690078685352e-04
1.859884173142421493e-01,2.451604436856258656e-03,-1.959836042963190861e-02,2.241177101916416448e-01,-3.987308708268980990e-05
6.869101935895416844e+00,7.627172155525701464e-03,5.933106830446285146e-03,3.822964850652874058e-02,8.131026445614754697e-03
3.953490913705119070e+00,7.667031710242529002e-04,-7.380439561013056593e-02,1.166596116464782042e-02,-1.917651595965897543e-02
2.442192708233364762e+00,2.048906005250114982e-04,-4.555696055705598518e-02,1.712474559646728900e-02,-1.331167109585322658e-03
4.242722883258072120e-01,2.637564859667781308e-04,5.294511252415286251e-02,3.521635437677812508e-01,1.682400135467108538e-05
5.231394766196615365e-01,3.971876481863843042e-04,-1.118139105440347841e-03,6.290268422301978357e-02,-3.693515161582948957e-06
2.497661050748950284e+00,9.194465733811753305e-03,2.834036125629330136e-03,1.732858364572127316e-02,3.755798765537801415e-03
1.943142485408036468e-01,3.916478707308866029e-04,-2.213641586517488789e-03,1.509299153499583934e-01,-1.116175264150522472e-06
9.981665371383264818e-01,4.781286802689547468e-04,-2.182474871492183759e-03,3.301634217391837822e-01,-3.154772866787049772e-06
1.926912463017500299e+00,1.835660408477651903e-04,-1.176600871810162341e-03,2.160000839497549230e-01,-1.926768656048194199e-06
6.865914447285395461e+00,4.257584197845354704e-03,-4.572338641481431265e-02,6.220125609513251635e-02,-2.148824099580181127e-02
3.719238044400162146e-01,1.934713391328632274e-03,1.175406421110489512e-03,1.148444614562013459e-02,7.364590725176727384e-05
2.327919971021283896e-01,1.244825300606531443e-04,-1.605114193958733643e-02,2.558805830991425431e-02,-1.817795634893047322e-05
7.162677085440691371e+00,1.551702199771497973e-04,-2.518031611430610398e-02,2.791621072773570189e-01,-1.002509410741128399e-04
2.524083424768199357e+00,9.115836981714069620e-04,4.741851898173595446e-03,1.785238636184815209e-01,6.111558360588318381e-05
9.052350218208214949e-01,4.307020736805286000e-03,-3.915858970759544810e-02,1.831644683645033619e-02,-8.335355421264374967e-03
1.545332118939074295e+00,1.153314206641403977e-03,1.695406022630965848e-02,1.720309245449936353e-01,1.756453558152897649e-04
1.608826493173259875e-01,4.606587681435966560e-04,-1.450788541646277257e-03,1.286105117390941299e-02,-8.360191042688873607e-06
6.782858821963164697e-01,3.337705791103611278e-03,5.115247626862223437e-03,7.356759675558280365e-02,1.574131187562581558e-04
9.313341938234504624e+00,2.161304483237935087e-03,-1.040875104406842029e-03,5.104854201753255410e-02,-4.104278107211364835e-04
6.211638745307022091e-01,8.799895094799080981e-04,-4.618504858368698007e-02,6.142905316398069582e-01,-4.109710864709192982e-05
2.608567369192816288e-01,2.018971853027717953e-03,-7.744666793025001272e-02,1.306394398733541073e-01,-3.122200216138075208e-04
7.048672404870199859e-01,1.115319059749153276e-04,-4.647877764039910070e-02,2.636256460841219715e-02,-1.386032747679603655e-04
9.491237230334927943e-01,4.863347563863732901e-04,1.536429750513440854e-03,5.108478364597069943e-01,1.388287093375772604e-06
1.465568516648924624e-01,1.060539885419261420e-04,2.966637546670679478e-03,7.031722710157414236e-01,6.557463559980216440e-08
1.095339986191587317e-01,5.392795420579087756e-03,-5.496065453289755015e-02,1.689379938945208270e-02,-1.921708233950186751e-03
1.257315180380941533e-01,4.193838409185718700e-04,3.640815006118619437e-03,2.901692044145997573e-01,6.616116524219221098e-07
5.194814718714977353e-01,6.096548101634880444e-03,-1.111186635672808780e-03,2.795794037868704618e-01,-1.258739619787049792e-05
2.619316914724952317e-01,4.497844209128644064e-04,5.860871911151369074e-02,4.473383135735938265e-01,1.543542493813326887e-05
2.395567040569678063e+00,2.042386823950044950e-04,1.942376195880230220e-03,1.964265098959138214e-02,4.838152754275209345e-05
1.415846279737356106e+00,3.442932092098163407e-03,5.948441364032258649e-02,2.728269508758459083e-01,1.062821855270439358e-03
6.053526879235202607e-01,4.833850718401036355e-03,-2.834303581375123213e-02,2.505111894095430475e-02,-3.310708515523186086e-03
1.851873476571410437e+00,1.169363328053210822e-04,-9.711571520764796309e-03,5.385995136675824080e-01,-3.904670015780299706e-06
9.369531156824796314e-01,2.761630190279323383e-04,-1.060126551818434300e-02,1.290403277448973207e-02,-2.125766878356153886e-04
2.411475843698327459e+00,3.794786831110531712e-04,-2.269415617187604817e-02,5.997811640851462567e-01,-3.462513832489404116e-05
2.169364500630811765e+00,3.232250605799019769e-03,1.488002398122472911e-02,3.089886779216494128e-01,3.376747753683011872e-04
7.362222177241739551e+00,8.060759881189583781e-03,-5.685037441339904629e-02,3.996419177048708415e-01,-8.442035979304722895e-03
2.255901702073535575e-01,9.007035517448703718e-03,5.293189543560230387e-02,8.515837881795410569e-01,1.262967305358266273e-04
4.133757882196733013e-01,2.395022891413528402e-04,9.170793760546568432e-03,7.990144058923291659e-02,1.136336670779596782e-05
1.287984646932994748e+00,7.825062183523550556e-04,1.214138686311995279e-02,1.418329821854008299e-01,8.627590954884656836e-05
5.889721418743834036e-01,4.224508695951988504e-04,6.673415607605494293e-02,7.382876047295834632e-02,2.249021242503368759e-04
1.573827149188548269e+00,7.625469334504129428e-03,-3.302626019874059515e-02,7.500719718967990834e-02,-5.284210047666605160e-03
6.650396559895975557e+00,1.236359277633108369e-03,-2.637953073176584323e-03,2.125795200377507757e-02,-1.020323474094832683e-03
4.242106664469748600e-01,2.453526905737888047e-04,-6.993899100766037824e-02,4.778622640034796420e-01,-1.523312603709269018e-05
1.327557062100922780e-01,9.214387574749393142e-03,-1.213813527091341712e-03,2.097913147351957580e-02,-7.077569477575022306e-05
1.317063505200048557e+00,3.608056338412042531e-04,5.885454009718815195e-03,2.280898777720634721e-02,1.226179311009771306e-04
7.026055595110082264e-01,1.976434827776550433e-03,-1.250398207474355365e-02,8.024933784751742127e-01,-2.163719529062219798e-05
6.821018479468219375e+00,2.806062085814919633e-03,-2.205196515942696792e-02,1.414610368743341451e-01,-2.983712423304780894e-03
5.703016248732841742e-01,1.373406951389980445e-03,7.814484239045717262e-03,1.326831591081087391e-02,4.613052173411918803e-04
1.107070454457648873e-01,5.041433423014147260e-04,3.602773681828565482e-03,4.803386044455523751e-01,4.186188558354667667e-07
2.815805621169357176e-01,4.764680111397208602e-03,-1.913399406906434244e-02,6.359884488379755063e-02,-4.036387264875508901e-04
4.282131776786977539e+00,2.570054069236152837e-04,6.835625446695625489e-03,9.603957665805913646e-02,7.833039363099168382e-05
1.028440826558949084e+00,5.764162105788420316e-03,9.316511421375030244e-02,4.124708469848342024e-02,1.338984522456891819e-02
4.495433805181390241e-01,1.580416905345518350e-04,-2.789253119933761925e-03,4.454105270123543542e-02,-4.449085215761443382e-06
1.941564678507618602e+00,1.581205562617202091e-04,1.271049143310029779e-02,1.693571294745520664e-02,2.304087959133625948e-04
2.621166020645860240e+00,6.046968533650018060e-03,2.730929985521019388e-03,6.999807244534095307e-02,6.183818342865403384e-04
1.317856022782230851e-01,9.319726676311635566e-04,8.652122268361547852e-02,5.640462841689768136e-02,1.883991968552863950e-04
2.047320399461434182e-01,9.325979222105837928e-04,5.376377051783310171e-03,3.602755739635649102e-02,2.849280181153581788e-05
3.853589275736721276e-01,6.556992831384378644e-04,-1.697562703657691865e-02,3.699437126080553084e-01,-1.159472113559777597e-05
2.233627480708458179e+00,1.690460146522899682e-04,-1.902350111445544768e-03,9.750845738503407523e-01,-7.366544947069876616e-07
1.565508544172512229e-01,8.344512767921587974e-04,2.264583003165367148e-02,3.137630341355521768e-01,9.428506245844288684e-06
4.385313621206218038e+00,1.911884178500878120e-03,1.353001572099199468e-02,2.000171214535574962e-02,5.671440309342473327e-03
4.530944013509715873e+00,1.431078299632461165e-04,6.223392634983618103e-03,1.633730969642397390e-01,2.470010229762713326e-05
5.306793250214989488e-01,2.542835548400232577e-03,-1.942247290943836541e-03,9.199274297568545977e-01,-2.849058705491492122e-06
6.599920790947324534e-01,1.628148951536519985e-03,-5.470054428895252015e-03,2.638521853307499582e-02,-2.227736443226614987e-04
1.023017645404462467e-01,3.209344644226342887e-04,-3.298843582815356307e-02,1.359140896304175949e-01,-7.968869692514929766e-06
1.400191686677514813e+00,1.165345632911131955e-04,-1.061986075351297604e-02,6.751935769552405153e-01,-2.566449765036209074e-06
1.267436475599448498e+00,2.596299008743699387e-04,-2.816670952595057634e-02,9.031876828142719749e-01,-1.026216558337338055e-05
9.710684221559647611e+00,5.311738135868627857e-03,1.908441418860554878e-02,3.657312000275479980e-01,2.691555322068224509e-03
3.350672443085076058e+00,2.676299315974156059e-04,-1.201377291614344001e-03,2.185819640816525078e-01,-4.928692819796070601e-06
4.467494009638355301e+00,1.790044269232856896e-03,8.265266769418978809e-02,5.971681873436738286e-01,1.106847942515962625e-03
1.474636001527321327e-01,9.421332051803385944e-04,7.821999249248597075e-03,3.007426514385860145e-02,3.613432020752799706e-05
5.754982903557011031e-01,9.826574201068109457e-04,1.876684705058363680e-03,1.599387155313132178e-02,6.635656347118328632e-05
4.707834505003015479e+00,4.068290762533426606e-03,3.547336274364138939e-03,6.774961791098702557e-01,1.002833150433401994e-04
2.477010043096810943e+00,6.356285609350123674e-04,-1.365529644563141277e-02,5.592654037485442764e-01,-3.844274128393644440e-05
2.557160243689493573e-01,9.109939104622851239e-03,-3.653596012071996454e-03,1.994930790917771868e-02,-4.266444581486392011e-04
4.732643533770080069e+00,4.377387363138304528e-04,2.753190704810833112e-02,1.240269716920727322e-01,4.598740767347579065e-04
1.829811036312128658e-01,3.526772318983146495e-04,1.489810884704633777e-02,1.276506979279177188e-02,7.531675761960066322e-05
4.748609998532867138e+00,1.626578275516377559e-03,4.260829777216013602e-03,1.102446844663412251e-01,2.985231362500802570e-04
1.614254240483581793e+00,8.562726757869741677e-04,-2.092552893821564199e-03,2.700568685500443489e-01,-1.071038885137411019e-05
1.254287212447529942e+00,4.217661234007684043e-03,-1.974111999629671668e-02,5.945991532114275335e-02,-1.756370728336671509e-03
1.613042119603128044e-01,1.175682431656729834e-03,9.252602280803393087e-02,4.207554553493088600e-01,4.170324748559806554e-05
7.003547793965283486e-01,2.593572856812868853e-04,-4.435382248805180838e-02,8.659025917222834545e-02,-9.304189852600484010e-05
8.525733214256395742e-01,3.138516397701349549e-04,2.929592091183186395e-03,2.528846145048077032e-01,3.099851487928836056e-06
8.283225647429667271e-01,6.185612779754133712e-03,9.813892130225185945e-03,1.389172879234336355e-01,3.619655228807403956e-04
4.104249446845887883e-01,3.242471105905525043e-04,1.454081787041350791e-02,8.038786554859653766e-01,2.407177970906198127e-06
9.715636153216737902e-01,1.970569998977641200e-03,7.080386175404533577e-02,5.674220753869184397e-02,2.388987219592406293e-03
7.750518606174127134e-01,3.116296778893681277e-04,3.658721396229631939e-02,4.437306586895103933e-01,1.991496179758478829e-05
7.866807056958423638e-01,4.733158126266019455e-04,-1.857789326201316057e-03,2.271464969595377859e-01,-3.045369067574508370e-06
3.210308098751179506e-01,3.929457961651219074e-04,-2.018741881836277289e-03,2.559714936333885582e-01,-9.948750783414970143e-07
2.037081978438271268e-01,1.842184335463735694e-04,-1.574261409629017228e-02,4.529806160236390933e-02,-1.304183866094586334e-05
3.316065043756033059e+00,3.115659538738248463e-04,3.768396520671985633e-02,8.188138526569974096e-02,4.754933501654708475e-04
4.175114243186462959e-01,2.023219186681871388e-04,3.772120976244378032e-02,5.273139620685318718e-01,6.042652789275078529e-06
9.495720958212931606e+00,1.678530374396245686e-03,-1.470674224354581727e-02,1.860274696007686857e-02,-1.260075451024266109e-02
2.264180073431844575e-01,1.096228512966951666e-04,-3.708187534908597826e-03,6.678004764481587641e-02,-1.378246895705868934e-06
2.195841830836680497e+00,5.877568061641671483e-04,-2.725886767187992235e-02,5.419572384225296302e-02,-6.491446935397086719e-04
1.493400264743360850e+00,3.254473466045340688e-03,7.310239821527471545e-03,4.476754429734371848e-02,7.936432223936178620e-04
2.571413247209835884e+00,5.327758480914169528e-04,-1.246325738841989536e-02,6.717867456901351897e-01,-2.541654644673001006e-05
1.013963944606842027e+00,2.074085107501036102e-03,-4.422316590478784365e-02,5.107469954035476212e-02,-1.820929346412739199e-03
6.465905210842329609e+00,9.732726642189371913e-04,-3.748723378980729770e-02,2.972187088273570837e-02,-7.937269215130333955e-03
4.165879289644175976e-01,2.702798615159626543e-03,-4.219807133071357130e-02,1.168568564673304333e-01,-4.065919463798227992e-04
1.883659581821268914e+00,8.837515568127264631e-04,-2.788072236313155969e-02,4.856272379403341888e-01,-9.557264274793564416e-05
4.280093193379162497e-01,7.859935268618542959e-04,-1.562994506125082441e-03,2.179344068891109557e-02,-2.412702894787745547e-05
2.219598559755898981e-01,1.028260604213330652e-03,4.427456245682956371e-02,6.326593324211166047e-01,1.597209889427904267e-05
4.614913405800972757e-01,1.874249883700167436e-04,1.000408604536177394e-02,1.872144855976911604e-01,4.621990179762407598e-06
2.049835008103385592e-01,4.862448189414716668e-03,-1.934675550052259232e-02,5.140738250785587687e-02,-3.751081881601641809e-04
2.279330677412881867e-01,1.150679191483570691e-03,-2.280109740596172191e-02,1.785914167473563741e-02,-3.348549803165472749e-04
3.319463418337195160e-01,2.716926830372003946e-04,1.533574050832673579e-03,2.634008205963931856e-02,5.250896490529455481e-06
2.699955396985490030e-01,6.397311331569987105e-04,1.909063399934277441e-02,1.681589408203010561e-01,1.960895566725690087e-05
1.023511943853760847e-01,3.737053533045420358e-04,-1.736118764488023269e-03,1.051827268928961015e-02,-6.313311810835453622e-06
6.789512607037540448e+00,1.292460702056228252e-04,1.260202263124361906e-02,3.017534088990339938e-02,3.664747154310435515e-04
6.371842571229453966e+00,3.130260502217300025e-03,-1.489933266756903602e-03,1.388548860571554334e-02,-2.140184276798584324e-03
2.686359207728014620e-01,1.651469244658304277e-03,-5.180386814955798003e-02,2.575310278930501018e-01,-8.924157006500254923e-05
1.282280160235204081e+00,3.846591142722400637e-03,6.997199454488550047e-03,5.325104966358839009e-01,6.481194142514884243e-05
3.462331239224105128e-01,3.730395480252865319e-03,-1.497074582820751183e-02,1.985453484041943203e-02,-9.738839550528208310e-04
6.131194587239233940e+00,5.754746307362650776e-03,8.205530755757202421e-03,1.432782963267442700e-02,2.020680039065746517e-02
1.206062138009443174e+00,4.521953458118390876e-04,2.849871542948634318e-03,4.209394364986842607e-01,3.692337927383718034e-06
1.020819261839242681e-01,1.238524109651698056e-03,8.095025597865848632e-02,9.160761390832705686e-02,1.117223279425277600e-04
3.686613170231455516e+00,1.299434729190125518e-03,1.135373375388460185e-03,1.134391864624694803e-02,4.794658085974366660e-04
1.229095647796365764e-01,4.629229931904021295e-03,7.497263869277945303e-02,9.999110384866589929e-02,4.266147499947231373e-04
2.197603711483833155e+00,2.254187379085314136e-04,1.577110647376254874e-03,2.224602477869283279e-01,3.511956604494295102e-06
3.526912844780285106e+00,5.420992183523305405e-03,3.091116203072813429e-03,4.320154588986589023e-02,1.368010884705426339e-03
6.445996708434350353e+00,1.459418268034225761e-03,1.070593297413630941e-02,3.117910617446260912e-02,3.230209698612024078e-03
8.420107998602628374e-01,1.980580758434681500e-04,7.673676713265184524e-02,1.966599096227696769e-02,6.507255826024407929e-04
1.122297301277288106e+00,6.141896712340363766e-03,-1.405875786135639231e-02,4.928497854682883927e-01,-1.966268430449971043e-04
1.123685811317736594e+00,1.207908306267050074e-03,2.592373336306823262e-02,2.123597703652629898e-01,1.656930009276314127e-04
2.712421331487176790e+00,2.017020312656836467e-04,-1.128270273334661469e-02,6.641944727664675918e-01,-9.293628575733398658e-06
5.440325478247176605e+00,1.546850032159654068e-03,1.758168401125566197e-03,8.987955992396139127e-02,1.646162206707812330e-04
3.501402855320460694e-01,1.391321652308554553e-04,-1.161584074272134027e-03,5.957324977099286850e-02,-9.498805228077602321e-07
2.038336380703517303e+00,1.916688304740572888e-04,4.572307492456035433e-02,1.016349767353458972e-01,1.757598147570031254e-04
1.904537589988892998e+00,9.270492637977507597e-03,-5.435251679816059667e-02,6.580262682465479185e-02,-1.458373587290540986e-02
2.978517390101523166e+00,1.467239661107407490e-03,3.381718892467140691e-02,7.187728746739374674e-02,2.056113206587932563e-03
1.042461472811020862e+00,1.344673919770969896e-03,1.059562745785686032e-03,6.397044136268606462e-02,2.321797440094897059e-05
1.000741779239250784e+00,4.860773279137087883e-04,1.315773219955678787e-02,1.722293827602695490e-02,3.716218095630531896e-04
5.965352174042851452e+00,2.864180656401078590e-04,-1.073975209940465809e-02,6.822327716800037634e-02,-2.689664896599453891e-04
2.656062575619766442e+00,3.789066779165976210e-04,-4.516018502865167678e-02,2.593365538127698905e-02,-1.752518209604911337e-03
3.022557352325277447e-01,4.074413488494206276e-04,-1.158633086769765693e-03,9.940277949502690502e-02,-1.435446627405616655e-06
1.046220605236105827e+00,1.104322699230588146e-04,-1.297522731410160257e-03,6.202409617558862082e-02,-2.416984130688551952e-06
1.461254917996519076e+00,1.903624842362453310e-04,-1.308747654501873567e-03,5.780519322666252680e-02,-6.297909399371511386e-06
2.233311678457726934e+00,1.144409689589581496e-03,-4.808948002418543533e-02,1.338781585881352459e-02,-9.180603141887328997e-03
2.204357955858746443e-01,4.856258159009677728e-04,-3.081121008894424640e-02,9.945746918854903029e-01,-3.316310883691850690e-06
4.441179631892204216e-01,9.289487502861137197e-03,6.982105918811960278e-03,1.591764449611062643e-02,1.809663079341981753e-03
1.455654932073352281e+00,2.714612887439667686e-03,3.410523242980959078e-03,1.426642194556684284e-01,9.446529643736704192e-05
3.430849149300885248e+00,5.551624821820852484e-03,2.323320135350349230e-02,1.669342483162194746e-01,2.650851151733258412e-03
3.724374934765193768e+00,4.047338860721757040e-03,-3.428660598143892530e-03,1.142300043944766141e-02,-4.524465335423890136e-03
3.850568877521887701e-01,3.793559671361492174e-04,3.304648326650762736e-03,2.756084599875308072e-02,1.751477333256773382e-05
2.514566295644067861e-01,5.605455634941755496e-04,1.103682495106434770e-02,1.791568426620209764e-01,8.683299167975257207e-06
9.117368021178028359e-01,1.085683998197457464e-03,2.394463148412452613e-02,1.927297981023811668e-01,1.229793556621425893e-04
5.376280025508255456e-01,5.142760748186969537e-04,1.399240100378046532e-02,1.127645652808681870e-01,3.430818904801696405e-05
3.660131646478775647e+00,4.714353018943244662e-03,-8.688689561932910754e-02,7.573257442571469378e-01,-1.979658899671170487e-03
1.516969868252024733e+00,1.860072148445120503e-04,-1.193478362226372798e-03,2.368721640859997035e-01,-1.421697717631992414e-06
7.786794161957489635e+00,1.547014773923529847e-03,-2.284558228411213629e-02,1.422261746721140696e-01,-1.934977227340599088e-03
5.164146316477588039e-01,4.972318931519820575e-04,-8.086661286209046243e-03,2.833735611422348588e-02,-7.327695949384217464e-05
1.181250252635560882e-01,2.328489615480924899e-03,1.045979140883499144e-02,2.749498250950186962e-01,1.046371243731201008e-05
